Name,Team,KaD,MK,Opk,Clt_won,Bmb_act,Trading,Eff_flash,Utility,Map,Year,Map_Type,Event,Self,Teamplay,Support,Rating,Placement
byali,Virtus.pro,1.533,4,1.667,0,0.492,5.8,2.541,0.53,de_train,20-07-2017,BO1,PGL Major Krakow 2017,5.533,2.159,8.871,1.219,3-4th
n0thing,Cloud9,1.158,4,1.083,0,0.492,2,1.114,0.45,de_train,20-07-2017,BO1,PGL Major Krakow 2017,5.158,1.575,3.564,1.013,9-12th
Snax,Virtus.pro,1.6,6,0.75,0,0.35,2,1.984,0.65,de_train,20-07-2017,BO1,PGL Major Krakow 2017,7.6,1.1,4.634,1.125,3-4th
NEO,Virtus.pro,1.6,3,1,0,0.35,2.8,1.66,0.64,de_train,20-07-2017,BO1,PGL Major Krakow 2017,4.6,1.35,5.1,1.043,3-4th
Stewie2K,Cloud9,0.905,4,0.5,0,0,3.6,1.462,0.38,de_train,20-07-2017,BO1,PGL Major Krakow 2017,4.905,0.5,5.442,1.035,9-12th
shroud,Cloud9,0.833,3,1,1,0.35,2,1.561,0.36,de_train,20-07-2017,BO1,PGL Major Krakow 2017,3.833,2.35,3.921,1.004,9-12th
pashaBiceps,Virtus.pro,1.222,6,1,0,0.221,1.4,1.186,0.52,de_train,20-07-2017,BO1,PGL Major Krakow 2017,7.222,1.221,3.106,1.063,3-4th
TaZ,Virtus.pro,1.533,6,1,0,0.35,3.6,1.867,0.44,de_train,20-07-2017,BO1,PGL Major Krakow 2017,7.533,1.35,5.907,1.17,3-4th
Snax,Virtus.pro,0.938,3,1.3,0,0.35,2.4,3.11,0.55,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,3.938,1.65,6.06,1.066,3-4th
olofmeister,fnatic,1.045,4,0.5,0,0.221,4,1.54,0.36,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,5.045,0.721,5.9,1.067,5-8th
KRIMZ,fnatic,0.619,2,0.5,1,0.105,3.8,0.899,0.44,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,2.619,1.605,5.139,0.971,5-8th
byali,Virtus.pro,2.2,9,1,0,0,4.4,2.702,0.44,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,11.2,1,7.542,1.295,3-4th
pashaBiceps,Virtus.pro,1.5,5,1.75,0,0.105,5,1.906,0.41,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,6.5,1.855,7.316,1.195,3-4th
flusha,fnatic,0.85,2,0.25,0,0,4,5.995,0.66,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,2.85,0.25,10.655,1.138,5-8th
TaZ,Virtus.pro,1.2,4,0.917,0,0.105,6.2,1.445,0.37,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,5.2,1.022,8.015,1.153,3-4th
dennis,fnatic,1.174,6,1,1,0.105,5.8,4.151,0.45,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,7.174,2.105,10.401,1.294,5-8th
JW,fnatic,0.833,3,1.4,0,0.221,7,0.349,0.28,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,3.833,1.621,7.629,1.117,5-8th
NEO,Virtus.pro,2.071,8,0.833,0,0.35,5.4,1.68,0.49,de_cache,18-07-2017,BO1,PGL Major Krakow 2017,10.071,1.183,7.57,1.275,3-4th
byali,Virtus.pro,1.045,5,0.833,0,0.221,1.8,0,0.22,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,6.045,1.054,2.02,0.96,2nd
TaZ,Virtus.pro,1.579,10,0.5,0,0.221,4.8,1.195,0.29,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,11.579,0.721,6.285,1.269,2nd
ScreaM,G2,1,5,1,1,0.105,3,2.659,0.58,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,6,2.105,6.239,1.157,13-16th
SmithZz,G2,0.783,4,1.25,0,0.35,1,1.056,0.41,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,4.783,1.6,2.466,0.947,13-16th
bodyy,G2,1.632,8,0.917,0,0.105,7,1.032,0.29,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,9.632,1.022,8.322,1.278,13-16th
shox,G2,1.1,5,1.1,0,0.221,5.2,3.208,0.37,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,6.1,1.321,8.778,1.209,13-16th
RpK,G2,0.952,5,1.167,0,0.221,4.4,0.779,0.24,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,5.952,1.388,5.419,1.106,13-16th
pashaBiceps,Virtus.pro,0.7,2,0.833,0,0,1.6,0.12,0.27,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,2.7,0.833,1.99,0.742,2nd
Snax,Virtus.pro,1.647,9,1.5,1,0.105,3.6,2.09,0.58,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,10.647,2.605,6.27,1.291,2nd
NEO,Virtus.pro,0.905,4,0,1,0.221,1.6,0.561,0.52,de_nuke,24-01-2017,BO1,ELEAGUE Major 2017,4.905,1.221,2.681,0.945,2nd
RUBINO,North,1,3,0,0,0,2.8,1.454,0.33,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,4,0,4.584,0.934,5-8th
byali,Virtus.pro,1,2,0.667,0,0,1.4,0.408,0.24,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,3,0.667,2.048,0.757,2nd
Magisk,North,0.938,3,0,0,0.105,2.6,1.037,0.28,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,3.938,0.105,3.917,0.901,5-8th
TaZ,Virtus.pro,1.778,5,0.667,0,0.105,1.2,2.48,0.35,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,6.778,0.772,4.03,1.064,2nd
cajunb,North,0.611,3,0.2,0,0,1,1.001,0.17,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,3.611,0.2,2.171,0.777,5-8th
pashaBiceps,Virtus.pro,1.7,4,0.833,0,0.105,2,1.347,0.3,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,5.7,0.938,3.647,1.012,2nd
MSL,North,0.588,2,0.286,0,0.105,2.2,1.664,0.27,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,2.588,0.391,4.134,0.852,5-8th
k0nfig,North,0.444,2,1,0,0.221,3.2,1.889,0.3,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,2.444,1.221,5.389,0.957,5-8th
Snax,Virtus.pro,3,9,1,0,0,2.2,1.089,0.38,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,12,1,3.669,1.222,2nd
NEO,Virtus.pro,1.909,4,1,1,0.35,4.4,2.287,0.35,de_overpass,28-01-2017,BO1,ELEAGUE Major 2017,5.909,2.35,7.037,1.185,2nd
MSL,North,0.95,5,1,0,0.221,1.6,3.844,0.5,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,5.95,1.221,5.944,1.118,5-8th
cajunb,North,2.154,4,1.5,0,0,4,3.813,0.46,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,6.154,1.5,8.273,1.202,5-8th
NEO,Virtus.pro,1.053,3,0.333,0,0.221,0.8,2.888,0.63,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,4.053,0.554,4.318,0.951,2nd
pashaBiceps,Virtus.pro,1.647,8,1.467,0,0,0.2,0.983,0.44,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,9.647,1.467,1.623,1.105,2nd
Magisk,North,1.353,3,1.667,0,0.221,2,1.732,0.58,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,4.353,1.888,4.312,1.023,5-8th
TaZ,Virtus.pro,0.85,3,0.583,0,0.221,3.4,2.191,0.55,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,3.85,0.804,6.141,1.033,2nd
Snax,Virtus.pro,1,2,1,0,0,3.4,2.061,0.55,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,3,1,6.011,1,2nd
RUBINO,North,0.941,5,0.5,0,0.35,0.6,1.781,0.39,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,5.941,0.85,2.771,0.981,5-8th
byali,Virtus.pro,0.714,2,0.333,0,0.35,4.4,2.801,0.57,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,2.714,0.683,7.771,1.048,2nd
k0nfig,North,1.375,6,1.2,0,0.105,1.6,2.857,0.49,de_cache,28-01-2017,BO1,ELEAGUE Major 2017,7.375,1.305,4.947,1.134,5-8th
cajunb,North,1.429,3,0.6,1,0.105,2.8,3.054,0.42,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,4.429,1.705,6.274,1.094,5-8th
Snax,Virtus.pro,1.1,5,1.75,0,0.105,2.8,2.351,0.46,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,6.1,1.855,5.611,1.132,2nd
MSL,North,0.905,4,0.75,0,0,1.8,3.799,0.48,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,4.905,0.75,6.079,1.069,5-8th
NEO,Virtus.pro,1.35,6,0.167,0,0.105,2.6,3.197,0.64,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,7.35,0.272,6.437,1.148,2nd
byali,Virtus.pro,1.056,5,0,0,0.221,3.8,1.828,0.45,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,6.056,0.221,6.078,1.092,2nd
TaZ,Virtus.pro,0.65,2,0.333,0,0.221,1.4,1.838,0.49,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,2.65,0.554,3.728,0.841,2nd
k0nfig,North,0.905,4,1.25,0,0.221,5.6,2.096,0.5,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,4.905,1.471,8.196,1.164,5-8th
pashaBiceps,Virtus.pro,1.789,9,0.556,0,0,3.8,1.326,0.45,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,10.789,0.556,5.576,1.228,2nd
RUBINO,North,0.895,4,0,0,0.105,1.2,1.876,0.45,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,4.895,0.105,3.526,0.931,5-8th
Magisk,North,2,10,0.875,0,0.105,7.2,0.594,0.41,de_cbble,28-01-2017,BO1,ELEAGUE Major 2017,12,0.98,8.204,1.326,5-8th
RUSH,OpTic,1.667,4,1,0,0.35,4.2,1.557,0.47,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,5.667,1.35,6.227,1.122,13-16th
Snax,Virtus.pro,2.071,10,1.3,2,0.492,4.6,2.632,0.6,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,12.071,3.792,7.832,1.375,2nd
TaZ,Virtus.pro,1.05,3,1,0,0.822,2.8,2.315,0.44,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,4.05,1.822,5.555,1.058,2nd
tarik,OpTic,0.64,1,0.7,0,0.105,4,2.646,0.48,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,1.64,0.805,7.126,0.981,13-16th
stanislaw,OpTic,1,4,0.4,0,0.221,6.8,3.667,0.55,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,5,0.621,11.017,1.221,13-16th
mixwell,OpTic,0.913,4,1.333,0,0.221,3.6,2.246,0.55,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,4.913,1.554,6.396,1.109,13-16th
NAF,OpTic,1.588,5,0.5,1,0.35,3.4,1.634,0.57,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,6.588,1.85,5.604,1.147,13-16th
byali,Virtus.pro,1.316,6,2,0,0,4.4,1.09,0.5,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,7.316,2,5.99,1.185,2nd
NEO,Virtus.pro,0.952,4,0.25,0,0,3.2,3.725,0.72,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,4.952,0.25,7.645,1.109,2nd
pashaBiceps,Virtus.pro,1.048,6,1.133,1,0.105,4,0.959,0.47,de_cbble,22-01-2017,BO1,ELEAGUE Major 2017,7.048,2.238,5.429,1.168,2nd
pashaBiceps,Virtus.pro,1.208,6,1.25,0,0.492,4,2.276,0.75,de_train,29-01-2017,BO1,ELEAGUE Major 2017,7.208,1.742,7.026,1.203,2nd
Snax,Virtus.pro,1.318,8,1,0,0.221,3,3.587,0.77,de_train,29-01-2017,BO1,ELEAGUE Major 2017,9.318,1.221,7.357,1.253,2nd
TaZ,Virtus.pro,1.13,4,1.4,0,0.35,0.4,3.203,0.76,de_train,29-01-2017,BO1,ELEAGUE Major 2017,5.13,1.75,4.363,1.051,2nd
byali,Virtus.pro,1.111,5,0.667,0,0.221,5,2.343,0.66,de_train,29-01-2017,BO1,ELEAGUE Major 2017,6.111,0.888,8.003,1.176,2nd
TACO,SK,0.893,3,1.467,0,0.35,3,2.172,0.7,de_train,29-01-2017,BO1,ELEAGUE Major 2017,3.893,1.817,5.872,1.064,3-4th
FalleN,SK,1.562,4,1.6,0,0.492,1,5.616,0.78,de_train,29-01-2017,BO1,ELEAGUE Major 2017,5.562,2.092,7.396,1.178,3-4th
NEO,Virtus.pro,1.304,10,1.15,1,0.221,6.4,2.795,0.97,de_train,29-01-2017,BO1,ELEAGUE Major 2017,11.304,2.371,10.165,1.377,2nd
fer,SK,1.071,7,0.4,0,0.221,2.6,3.699,0.66,de_train,29-01-2017,BO1,ELEAGUE Major 2017,8.071,0.621,6.959,1.195,3-4th
coldzera,SK,1.182,6,1,0,0.105,2.2,2.756,0.67,de_train,29-01-2017,BO1,ELEAGUE Major 2017,7.182,1.105,5.626,1.143,3-4th
fox,SK,1.417,7,0.333,0,0.105,6.4,1.032,0.6,de_train,29-01-2017,BO1,ELEAGUE Major 2017,8.417,0.438,8.032,1.228,3-4th
fer,SK,0.591,2,0.2,0,0.105,1,2.803,0.4,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,2.591,0.305,4.203,0.851,3-4th
TaZ,Virtus.pro,1.875,9,1.5,1,0.105,2.6,2.446,0.58,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,10.875,2.605,5.626,1.281,2nd
byali,Virtus.pro,1.444,3,1.5,0,0.492,1.6,1.516,0.58,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,4.444,1.992,3.696,1.006,2nd
pashaBiceps,Virtus.pro,1.368,6,1.25,0,0,1.6,2.591,0.46,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,7.368,1.25,4.651,1.123,2nd
Snax,Virtus.pro,1.158,5,1.5,0,0,1.4,2.063,0.72,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,6.158,1.5,4.183,1.073,2nd
NEO,Virtus.pro,1.056,2,1,0,0.105,2.8,3.013,0.74,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,3.056,1.105,6.553,1.03,2nd
fox,SK,1.158,5,0.679,0,0,4.2,1.928,0.53,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,6.158,0.679,6.658,1.13,3-4th
FalleN,SK,1.048,3,1.5,0,0.492,4.6,2.578,0.57,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,4.048,1.992,7.748,1.14,3-4th
TACO,SK,0.957,3,0.5,0,0,2.8,2.453,0.51,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,3.957,0.5,5.763,1.009,3-4th
coldzera,SK,1.7,8,0.833,0,0,3.4,3.491,0.63,de_cbble,29-01-2017,BO1,ELEAGUE Major 2017,9.7,0.833,7.521,1.257,3-4th
mir,Vega Squadron,0.846,2,1.667,0,0,1.4,3.215,0.17,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,2.846,1.667,4.785,0.968,13-16th
hutji,Vega Squadron,0.5,3,0,0,0.105,1.2,0.02,0.12,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,3.5,0.105,1.34,0.694,13-16th
jR,Vega Squadron,0.5,0,0.5,0,0,0.4,0.207,0.16,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,0.5,0.5,0.767,0.247,13-16th
Snax,Virtus.pro,3.167,6,1,1,0.105,2.6,2.477,0.58,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,9.167,2.105,5.657,1.229,3-4th
pashaBiceps,Virtus.pro,1.833,6,1.667,0,0.105,1.8,0.822,0.37,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,7.833,1.772,2.992,1.1,3-4th
byali,Virtus.pro,1.636,2,1,1,0.221,2.8,1.128,0.28,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,3.636,2.221,4.208,1.003,3-4th
chopper,Vega Squadron,0.938,2,0,0,0,3.6,0,0.15,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,2.938,0,3.75,0.825,13-16th
NEO,Virtus.pro,1.6,5,1,0,0.35,2.4,1.258,0.4,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,6.6,1.35,4.058,1.079,3-4th
keshandr,Vega Squadron,0.765,2,0,0,0,1.4,0.157,0.12,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,2.765,0,1.677,0.648,13-16th
TaZ,Virtus.pro,2.286,2,1,0,1.014,1.4,0.606,0.41,de_nuke,16-07-2017,BO1,PGL Major Krakow 2017,4.286,2.014,2.416,0.94,3-4th
RpK,Vitality,1.111,4,1.5,1,0.105,4.4,2.357,0.41,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,5.111,2.605,7.167,1.173,5-8th
qikert,AVANGAR,0.833,4,0.5,0,0.221,4,1.9,0.36,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,4.833,0.721,6.26,1.072,2nd
ALEX,Vitality,0.909,4,1,0,0.105,4.6,2.737,0.54,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,4.909,1.105,7.877,1.143,5-8th
apEX,Vitality,1.235,5,0,1,0.649,5.4,3.322,0.5,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,6.235,1.649,9.222,1.233,5-8th
ZywOo,Vitality,0.833,2,1,0,0.492,1.8,1.152,0.46,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,2.833,1.492,3.412,0.889,5-8th
NBK-,Vitality,0.55,2,0.833,0,0,2.6,1.578,0.37,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,2.55,0.833,4.548,0.899,5-8th
AdreN,AVANGAR,1.769,5,0.5,1,0.35,2,4.252,0.55,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,6.769,1.85,6.802,1.188,2nd
SANJI,AVANGAR,1.857,5,1,0,0.105,2.6,1.072,0.46,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,6.857,1.105,4.132,1.083,2nd
buster,AVANGAR,1.316,3,1.5,0,0.221,4.6,0.743,0.3,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,4.316,1.721,5.643,1.067,2nd
Jame,AVANGAR,3.5,8,2,0,0.221,5,1.761,0.5,de_mirage,06-09-2019,BO1,StarLadder Major Berlin 2019,11.5,2.221,7.261,1.322,2nd
Jame,AVANGAR,0.85,4,0.667,2,0.492,3.2,4.199,0.62,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,4.85,3.159,8.019,1.205,2nd
SANJI,AVANGAR,1,5,0.75,0,0,1.2,2.089,0.47,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,6,0.75,3.759,1.022,2nd
NBK-,Vitality,1.167,6,1,0,0,2.2,1.398,0.48,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,7.167,1,4.078,1.088,5-8th
buster,AVANGAR,1.611,8,0.667,0,0,4.6,2.685,0.53,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,9.611,0.667,7.815,1.258,2nd
apEX,Vitality,1.611,4,0.667,0,0.221,2.8,1.906,0.57,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,5.611,0.888,5.276,1.071,5-8th
qikert,AVANGAR,0.905,2,0.9,0,0,3.4,1.372,0.64,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,2.905,0.9,5.412,0.965,2nd
ZywOo,Vitality,2.917,5,2,0,0.35,4,3.181,0.51,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,7.917,2.35,7.691,1.254,5-8th
AdreN,AVANGAR,1,1,0.333,0,0.492,3.2,3.911,0.56,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,2,0.825,7.671,1.021,2nd
RpK,Vitality,1.438,3,0.6,0,0.105,5.4,0.383,0.41,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,4.438,0.705,6.193,1.054,5-8th
ALEX,Vitality,1.5,4,0.9,0,0.35,3,4.682,0.69,de_inferno,06-09-2019,BO1,StarLadder Major Berlin 2019,5.5,1.25,8.372,1.18,5-8th
NBK-,Vitality,0.286,0,0.25,0,0.105,0.6,2.032,0.44,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,0.286,0.355,3.072,0.57,5-8th
buster,AVANGAR,1.438,5,1.667,0,0.221,2.4,2.618,0.48,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,6.438,1.888,5.498,1.141,2nd
RpK,Vitality,0.684,2,0,0,0.105,3.4,1.104,0.35,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,2.684,0.105,4.854,0.883,5-8th
SANJI,AVANGAR,1.867,4,2,0,0.105,2.8,3.227,0.61,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,5.867,2.105,6.637,1.165,2nd
AdreN,AVANGAR,1.429,5,0.75,0,0.492,4.4,3.28,0.6,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,6.429,1.242,8.28,1.203,2nd
apEX,Vitality,0.95,2,0.5,0,0,2.6,1.619,0.44,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,2.95,0.5,4.659,0.909,5-8th
qikert,AVANGAR,1.8,5,1,0,0.105,4.2,3.212,0.57,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,6.8,1.105,7.982,1.201,2nd
Jame,AVANGAR,3.111,4,2,0,0.35,0,4.088,0.63,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,7.111,2.35,4.718,1.152,2nd
ALEX,Vitality,1.143,4,0.85,0,0.105,2.2,4.152,0.59,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,5.143,0.955,6.942,1.115,5-8th
ZywOo,Vitality,1.294,5,0,1,0.35,4.4,3.392,0.58,de_dust2,06-09-2019,BO1,StarLadder Major Berlin 2019,6.294,1.35,8.372,1.205,5-8th
kioShiMa,Cloud9,1.053,1,0.833,1,0.105,1.8,2.032,0.63,de_mirage,22-02-2019,BO1,IEM Katowice 2019,2.053,1.938,4.462,0.927,9-12th
RpK,Vitality,1.188,3,0.5,0,0.221,2.6,3.298,0.52,de_mirage,22-02-2019,BO1,IEM Katowice 2019,4.188,0.721,6.418,1.054,9-12th
autimatic,Cloud9,1.25,5,0.667,0,0.35,2.8,5.094,0.55,de_mirage,22-02-2019,BO1,IEM Katowice 2019,6.25,1.017,8.444,1.196,9-12th
Zellsis,Cloud9,1.4,4,1,0,0.221,2.2,3.949,0.53,de_mirage,22-02-2019,BO1,IEM Katowice 2019,5.4,1.221,6.679,1.124,9-12th
ALEX,Vitality,1.143,7,0.333,0,0.105,1.2,1.902,0.56,de_mirage,22-02-2019,BO1,IEM Katowice 2019,8.143,0.438,3.662,1.088,9-12th
ZywOo,Vitality,1.524,6,1.8,0,0.221,2.4,2.654,0.48,de_mirage,22-02-2019,BO1,IEM Katowice 2019,7.524,2.021,5.534,1.178,9-12th
apEX,Vitality,1.524,7,0.833,0,0.35,3,4.646,0.49,de_mirage,22-02-2019,BO1,IEM Katowice 2019,8.524,1.183,8.136,1.251,9-12th
RUSH,Cloud9,0.913,4,0.286,0,0.105,4.2,2.646,0.4,de_mirage,22-02-2019,BO1,IEM Katowice 2019,4.913,0.391,7.246,1.099,9-12th
flusha,Cloud9,1.5,6,1.1,1,0.221,3.6,2.687,0.54,de_mirage,22-02-2019,BO1,IEM Katowice 2019,7.5,2.321,6.827,1.221,9-12th
NBK-,Vitality,1,1,1.167,0,0.221,1.2,2.082,0.46,de_mirage,22-02-2019,BO1,IEM Katowice 2019,2,1.388,3.742,0.853,9-12th
misutaaa,Vitality,1.2,5,1.667,0,0,5.2,0.271,0.27,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,6.2,1.667,5.741,1.134,5-8th
Kyojin,Vitality,0.7,2,0,0,0.492,1.2,1.887,0.37,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,2.7,0.492,3.457,0.823,5-8th
ZywOo,Vitality,1.25,6,1,0,0.221,9,2.108,0.41,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,7.25,1.221,11.518,1.301,5-8th
shox,Vitality,1.421,3,1,0,0,3.8,2.312,0.47,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,4.421,1,6.582,1.079,5-8th
apEX,Vitality,1.04,5,0.75,0,0,1.8,3.727,0.64,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,6.04,0.75,6.167,1.113,5-8th
Brehze,Evil Geniuses,2.056,6,1.5,0,0.105,4.6,2.577,0.54,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,8.056,1.605,7.717,1.24,13-16th
Stanislaw,Evil Geniuses,1.125,2,1,0,0.221,4.2,3.462,0.81,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,3.125,1.221,8.472,1.108,13-16th
oBo,Evil Geniuses,1.455,7,0.5,0,0,3.4,1.772,0.42,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,8.455,0.5,5.592,1.163,13-16th
MICHU,Evil Geniuses,1.5,6,0.375,0,0.221,3.8,3.19,0.68,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,7.5,0.596,7.67,1.198,13-16th
CeRq,Evil Geniuses,1.444,4,1.6,1,0.35,5,2.766,0.46,de_inferno,01-11-2021,BO1,PGL Major Stockholm 2021,5.444,2.95,8.226,1.221,13-16th
ZywOo,Vitality,1.917,6,2,1,0.35,1.4,3.016,0.33,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,7.917,3.35,4.746,1.204,5-8th
Kyojin,Vitality,1.312,4,1,0,0.105,4.2,1.616,0.27,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,5.312,1.105,6.086,1.097,5-8th
shox,Vitality,1,3,1.333,0,0.35,0.8,2.307,0.43,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,4,1.683,3.537,0.965,5-8th
Stanislaw,Evil Geniuses,0.824,5,0.333,0,0.105,0.2,2.101,0.41,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,5.824,0.438,2.711,0.953,13-16th
oBo,Evil Geniuses,1.111,4,0.667,0,0,3.6,1.84,0.25,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,5.111,0.667,5.69,1.059,13-16th
misutaaa,Vitality,1.417,4,0,0,0.221,1.8,0.187,0.31,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,5.417,0.221,2.297,0.9,5-8th
apEX,Vitality,2.1,4,0,0,0.105,3.6,1.563,0.4,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,6.1,0.105,5.563,1.071,5-8th
MICHU,Evil Geniuses,0.857,4,1,0,0,3,1.68,0.31,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,4.857,1,4.99,1.035,13-16th
CeRq,Evil Geniuses,1.333,3,1,0,0.105,2.6,1.995,0.27,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,4.333,1.105,4.865,1.013,13-16th
Brehze,Evil Geniuses,0.833,1,1.15,0,0,1.8,0.3,0.26,de_vertigo,01-11-2021,BO1,PGL Major Stockholm 2021,1.833,1.15,2.36,0.728,13-16th
